source,target,book,chapter_order,scene_idx,heading_id,pov
Moash,Rock,The Way of Kings,45,1,chapter_34,Kaladin
Moash,Sadeas,The Way of Kings,45,1,chapter_34,Kaladin
Moash,Syl,The Way of Kings,45,1,chapter_34,Kaladin
Moash,Teft,The Way of Kings,45,1,chapter_34,Kaladin
Rock,Sadeas,The Way of Kings,45,1,chapter_34,Kaladin
Rock,Syl,The Way of Kings,45,1,chapter_34,Kaladin
Rock,Teft,The Way of Kings,45,1,chapter_34,Kaladin
Sadeas,Syl,The Way of Kings,45,1,chapter_34,Kaladin
Sadeas,Teft,The Way of Kings,45,1,chapter_34,Kaladin
Syl,Teft,The Way of Kings,45,1,chapter_34,Kaladin
Kaladin,Syl,The Way of Kings,46,1,chapter_35,Kaladin
Kaladin,Kalak,The Way of Kings,46,2,chapter_35,Kaladin
Kaladin,Rock,The Way of Kings,46,2,chapter_35,Kaladin
Kaladin,Sadeas,The Way of Kings,46,2,chapter_35,Kaladin
Kaladin,Teft,The Way of Kings,46,2,chapter_35,Kaladin
Kalak,Rock,The Way of Kings,46,2,chapter_35,Kaladin
Kalak,Sadeas,The Way of Kings,46,2,chapter_35,Kaladin
Kalak,Teft,The Way of Kings,46,2,chapter_35,Kaladin
Rock,Sadeas,The Way of Kings,46,2,chapter_35,Kaladin
Rock,Teft,The Way of Kings,46,2,chapter_35,Kaladin
Sadeas,Teft,The Way of Kings,46,2,chapter_35,Kaladin
Gavilar,Jasnah,The Way of Kings,47,1,chapter_36,Shallan
Gavilar,Kabsal,The Way of Kings,47,1,chapter_36,Shallan
Gavilar,Shallan,The Way of Kings,47,1,chapter_36,Shallan
Jasnah,Kabsal,The Way of Kings,47,1,chapter_36,Shallan
Jasnah,Shallan,The Way of Kings,47,1,chapter_36,Shallan
Kabsal,Shallan,The Way of Kings,47,1,chapter_36,Shallan
Jasnah,Shallan,The Way of Kings,47,2,chapter_36,Shallan
Jasnah,Taravangian,The Way of Kings,47,2,chapter_36,Shallan
Shallan,Taravangian,The Way of Kings,47,2,chapter_36,Shallan
Hesina,Kaladin,The Way of Kings,48,1,chapter_37,Kaladin
Hesina,Laral,The Way of Kings,48,1,chapter_37,Kaladin
Hesina,Lirin,The Way of Kings,48,1,chapter_37,Kaladin
Hesina,Roshone,The Way of Kings,48,1,chapter_37,Kaladin
Hesina,Sadeas,The Way of Kings,48,1,chapter_37,Kaladin
Hesina,Tien,The Way of Kings,48,1,chapter_37,Kaladin
Kaladin,Laral,The Way of Kings,48,1,chapter_37,Kaladin
Kaladin,Lirin,The Way of Kings,48,1,chapter_37,Kaladin
Kaladin,Roshone,The Way of Kings,48,1,chapter_37,Kaladin
Kaladin,Sadeas,The Way of Kings,48,1,chapter_37,Kaladin
Kaladin,Tien,The Way of Kings,48,1,chapter_37,Kaladin
Laral,Lirin,The Way of Kings,48,1,chapter_37,Kaladin
Laral,Roshone,The Way of Kings,48,1,chapter_37,Kaladin
Laral,Sadeas,The Way of Kings,48,1,chapter_37,Kaladin
Laral,Tien,The Way of Kings,48,1,chapter_37,Kaladin
Lirin,Roshone,The Way of Kings,48,1,chapter_37,Kaladin
Lirin,Sadeas,The Way of Kings,48,1,chapter_37,Kaladin
Lirin,Tien,The Way of Kings,48,1,chapter_37,Kaladin
Roshone,Sadeas,The Way of Kings,48,1,chapter_37,Kaladin
Roshone,Tien,The Way of Kings,48,1,chapter_37,Kaladin
Sadeas,Tien,The Way of Kings,48,1,chapter_37,Kaladin
Kaladin,Sadeas,The Way of Kings,49,1,chapter_38,Kaladin
Kaladin,Tien,The Way of Kings,49,1,chapter_38,Kaladin
Sadeas,Tien,The Way of Kings,49,1,chapter_38,Kaladin
Gaz,Kaladin,The Way of Kings,49,2,chapter_38,Kaladin
Gaz,Kalak,The Way of Kings,49,2,chapter_38,Kaladin
Gaz,Leyten,The Way of Kings,49,2,chapter_38,Kaladin
Gaz,Sadeas,The Way of Kings,49,2,chapter_38,Kaladin
Gaz,Skar,The Way of Kings,49,2,chapter_38,Kaladin
Gaz,Teft,The Way of Kings,49,2,chapter_38,Kaladin
Kaladin,Kalak,The Way of Kings,49,2,chapter_38,Kaladin
Kaladin,Leyten,The Way of Kings,49,2,chapter_38,Kaladin
Kaladin,Sadeas,The Way of Kings,49,2,chapter_38,Kaladin
Kaladin,Skar,The Way of Kings,49,2,chapter_38,Kaladin
Kaladin,Teft,The Way of Kings,49,2,chapter_38,Kaladin
Kalak,Leyten,The Way of Kings,49,2,chapter_38,Kaladin
Kalak,Sadeas,The Way of Kings,49,2,chapter_38,Kaladin
Kalak,Skar,The Way of Kings,49,2,chapter_38,Kaladin
Kalak,Teft,The Way of Kings,49,2,chapter_38,Kaladin
Leyten,Sadeas,The Way of Kings,49,2,chapter_38,Kaladin
Leyten,Skar,The Way of Kings,49,2,chapter_38,Kaladin
Leyten,Teft,The Way of Kings,49,2,chapter_38,Kaladin
Sadeas,Skar,The Way of Kings,49,2,chapter_38,Kaladin
Sadeas,Teft,The Way of Kings,49,2,chapter_38,Kaladin
Skar,Teft,The Way of Kings,49,2,chapter_38,Kaladin
Balat,Jasnah,The Way of Kings,50,1,chapter_39,Shallan
Balat,Kabsal,The Way of Kings,50,1,chapter_39,Shallan
Balat,Nan,The Way of Kings,50,1,chapter_39,Shallan
Balat,Shallan,The Way of Kings,50,1,chapter_39,Shallan
Balat,Taravangian,The Way of Kings,50,1,chapter_39,Shallan
Jasnah,Kabsal,The Way of Kings,50,1,chapter_39,Shallan
Jasnah,Nan,The Way of Kings,50,1,chapter_39,Shallan
Jasnah,Shallan,The Way of Kings,50,1,chapter_39,Shallan
Jasnah,Taravangian,The Way of Kings,50,1,chapter_39,Shallan
Kabsal,Nan,The Way of Kings,50,1,chapter_39,Shallan
Kabsal,Shallan,The Way of Kings,50,1,chapter_39,Shallan
Kabsal,Taravangian,The Way of Kings,50,1,chapter_39,Shallan
Nan,Shallan,The Way of Kings,50,1,chapter_39,Shallan
Nan,Taravangian,The Way of Kings,50,1,chapter_39,Shallan
Shallan,Taravangian,The Way of Kings,50,1,chapter_39,Shallan
Balat,Jasnah,The Way of Kings,50,2,chapter_39,Shallan
Balat,Kabsal,The Way of Kings,50,2,chapter_39,Shallan
Balat,Nan,The Way of Kings,50,2,chapter_39,Shallan
Balat,Shallan,The Way of Kings,50,2,chapter_39,Shallan
Jasnah,Kabsal,The Way of Kings,50,2,chapter_39,Shallan
Jasnah,Nan,The Way of Kings,50,2,chapter_39,Shallan
Jasnah,Shallan,The Way of Kings,50,2,chapter_39,Shallan
Kabsal,Nan,The Way of Kings,50,2,chapter_39,Shallan
Kabsal,Shallan,The Way of Kings,50,2,chapter_39,Shallan
Nan,Shallan,The Way of Kings,50,2,chapter_39,Shallan
Dabbid,Gaz,The Way of Kings,51,1,chapter_40,Kaladin
Dabbid,Hobber,The Way of Kings,51,1,chapter_40,Kaladin
Dabbid,Kaladin,The Way of Kings,51,1,chapter_40,Kaladin
Dabbid,Lopen,The Way of Kings,51,1,chapter_40,Kaladin
Dabbid,Moash,The Way of Kings,51,1,chapter_40,Kaladin
Dabbid,Natam,The Way of Kings,51,1,chapter_40,Kaladin
Dabbid,Rock,The Way of Kings,51,1,chapter_40,Kaladin
Dabbid,Sadeas,The Way of Kings,51,1,chapter_40,Kaladin
Dabbid,Syl,The Way of Kings,51,1,chapter_40,Kaladin
Dabbid,Teft,The Way of Kings,51,1,chapter_40,Kaladin
Gaz,Hobber,The Way of Kings,51,1,chapter_40,Kaladin
Gaz,Kaladin,The Way of Kings,51,1,chapter_40,Kaladin
Gaz,Lopen,The Way of Kings,51,1,chapter_40,Kaladin
Gaz,Moash,The Way of Kings,51,1,chapter_40,Kaladin
Gaz,Natam,The Way of Kings,51,1,chapter_40,Kaladin
Gaz,Rock,The Way of Kings,51,1,chapter_40,Kaladin
Gaz,Sadeas,The Way of Kings,51,1,chapter_40,Kaladin
Gaz,Syl,The Way of Kings,51,1,chapter_40,Kaladin
Gaz,Teft,The Way of Kings,51,1,chapter_40,Kaladin
Hobber,Kaladin,The Way of Kings,51,1,chapter_40,Kaladin
Hobber,Lopen,The Way of Kings,51,1,chapter_40,Kaladin
Hobber,Moash,The Way of Kings,51,1,chapter_40,Kaladin
Hobber,Natam,The Way of Kings,51,1,chapter_40,Kaladin
Hobber,Rock,The Way of Kings,51,1,chapter_40,Kaladin
Hobber,Sadeas,The Way of Kings,51,1,chapter_40,Kaladin
Hobber,Syl,The Way of Kings,51,1,chapter_40,Kaladin
Hobber,Teft,The Way of Kings,51,1,chapter_40,Kaladin
Kaladin,Lopen,The Way of Kings,51,1,chapter_40,Kaladin
Kaladin,Moash,The Way of Kings,51,1,chapter_40,Kaladin
Kaladin,Natam,The Way of Kings,51,1,chapter_40,Kaladin
Kaladin,Rock,The Way of Kings,51,1,chapter_40,Kaladin
Kaladin,Sadeas,The Way of Kings,51,1,chapter_40,Kaladin
Kaladin,Syl,The Way of Kings,51,1,chapter_40,Kaladin
Kaladin,Teft,The Way of Kings,51,1,chapter_40,Kaladin
Lopen,Moash,The Way of Kings,51,1,chapter_40,Kaladin
Lopen,Natam,The Way of Kings,51,1,chapter_40,Kaladin
Lopen,Rock,The Way of Kings,51,1,chapter_40,Kaladin
Lopen,Sadeas,The Way of Kings,51,1,chapter_40,Kaladin
Lopen,Syl,The Way of Kings,51,1,chapter_40,Kaladin
Lopen,Teft,The Way of Kings,51,1,chapter_40,Kaladin
Moash,Natam,The Way of Kings,51,1,chapter_40,Kaladin
Moash,Rock,The Way of Kings,51,1,chapter_40,Kaladin
Moash,Sadeas,The Way of Kings,51,1,chapter_40,Kaladin
Moash,Syl,The Way of Kings,51,1,chapter_40,Kaladin
Moash,Teft,The Way of Kings,51,1,chapter_40,Kaladin
Natam,Rock,The Way of Kings,51,1,chapter_40,Kaladin
Natam,Sadeas,The Way of Kings,51,1,chapter_40,Kaladin
Natam,Syl,The Way of Kings,51,1,chapter_40,Kaladin
Natam,Teft,The Way of Kings,51,1,chapter_40,Kaladin
Rock,Sadeas,The Way of Kings,51,1,chapter_40,Kaladin
Rock,Syl,The Way of Kings,51,1,chapter_40,Kaladin
Rock,Teft,The Way of Kings,51,1,chapter_40,Kaladin
Sadeas,Syl,The Way of Kings,51,1,chapter_40,Kaladin
Sadeas,Teft,The Way of Kings,51,1,chapter_40,Kaladin
Syl,Teft,The Way of Kings,51,1,chapter_40,Kaladin
Kaladin,Rock,The Way of Kings,51,2,chapter_40,Kaladin
Kaladin,Sadeas,The Way of Kings,51,2,chapter_40,Kaladin
Kaladin,Sigzil,The Way of Kings,51,2,chapter_40,Kaladin
Rock,Sadeas,The Way of Kings,51,2,chapter_40,Kaladin
Rock,Sigzil,The Way of Kings,51,2,chapter_40,Kaladin
Sadeas,Sigzil,The Way of Kings,51,2,chapter_40,Kaladin
Bisig,Kaladin,The Way of Kings,51,3,chapter_40,Kaladin
Bisig,Maps,The Way of Kings,51,3,chapter_40,Kaladin
Bisig,Rock,The Way of Kings,51,3,chapter_40,Kaladin
Bisig,Sadeas,The Way of Kings,51,3,chapter_40,Kaladin
Bisig,Sigzil,The Way of Kings,51,3,chapter_40,Kaladin
Bisig,Skar,The Way of Kings,51,3,chapter_40,Kaladin
Bisig,Syl,The Way of Kings,51,3,chapter_40,Kaladin
Bisig,Teft,The Way of Kings,51,3,chapter_40,Kaladin
Kaladin,Maps,The Way of Kings,51,3,chapter_40,Kaladin
Kaladin,Rock,The Way of Kings,51,3,chapter_40,Kaladin
Kaladin,Sadeas,The Way of Kings,51,3,chapter_40,Kaladin
Kaladin,Sigzil,The Way of Kings,51,3,chapter_40,Kaladin
Kaladin,Skar,The Way of Kings,51,3,chapter_40,Kaladin
Kaladin,Syl,The Way of Kings,51,3,chapter_40,Kaladin
Kaladin,Teft,The Way of Kings,51,3,chapter_40,Kaladin
Maps,Rock,The Way of Kings,51,3,chapter_40,Kaladin
Maps,Sadeas,The Way of Kings,51,3,chapter_40,Kaladin
Maps,Sigzil,The Way of Kings,51,3,chapter_40,Kaladin
Maps,Skar,The Way of Kings,51,3,chapter_40,Kaladin
Maps,Syl,The Way of Kings,51,3,chapter_40,Kaladin
Maps,Teft,The Way of Kings,51,3,chapter_40,Kaladin
Rock,Sadeas,The Way of Kings,51,3,chapter_40,Kaladin
Rock,Sigzil,The Way of Kings,51,3,chapter_40,Kaladin
Rock,Skar,The Way of Kings,51,3,chapter_40,Kaladin
Rock,Syl,The Way of Kings,51,3,chapter_40,Kaladin
Rock,Teft,The Way of Kings,51,3,chapter_40,Kaladin
Sadeas,Sigzil,The Way of Kings,51,3,chapter_40,Kaladin
Sadeas,Skar,The Way of Kings,51,3,chapter_40,Kaladin
Sadeas,Syl,The Way of Kings,51,3,chapter_40,Kaladin
Sadeas,Teft,The Way of Kings,51,3,chapter_40,Kaladin
Sigzil,Skar,The Way of Kings,51,3,chapter_40,Kaladin
Sigzil,Syl,The Way of Kings,51,3,chapter_40,Kaladin
Sigzil,Teft,The Way of Kings,51,3,chapter_40,Kaladin
Skar,Syl,The Way of Kings,51,3,chapter_40,Kaladin
Skar,Teft,The Way of Kings,51,3,chapter_40,Kaladin
Syl,Teft,The Way of Kings,51,3,chapter_40,Kaladin
Hesina,Kaladin,The Way of Kings,52,1,chapter_41,Kaladin
Hesina,Laral,The Way of Kings,52,1,chapter_41,Kaladin
Hesina,Lirin,The Way of Kings,52,1,chapter_41,Kaladin
Hesina,Roshone,The Way of Kings,52,1,chapter_41,Kaladin
Hesina,Tien,The Way of Kings,52,1,chapter_41,Kaladin
Kaladin,Laral,The Way of Kings,52,1,chapter_41,Kaladin
Kaladin,Lirin,The Way of Kings,52,1,chapter_41,Kaladin
Kaladin,Roshone,The Way of Kings,52,1,chapter_41,Kaladin
Kaladin,Tien,The Way of Kings,52,1,chapter_41,Kaladin
Laral,Lirin,The Way of Kings,52,1,chapter_41,Kaladin
Laral,Roshone,The Way of Kings,52,1,chapter_41,Kaladin
Laral,Tien,The Way of Kings,52,1,chapter_41,Kaladin
Lirin,Roshone,The Way of Kings,52,1,chapter_41,Kaladin
Lirin,Tien,The Way of Kings,52,1,chapter_41,Kaladin
Roshone,Tien,The Way of Kings,52,1,chapter_41,Kaladin
Kaladin,Lirin,The Way of Kings,52,2,chapter_41,Kaladin
Kaladin,Roshone,The Way of Kings,52,2,chapter_41,Kaladin
Lirin,Roshone,The Way of Kings,52,2,chapter_41,Kaladin
Jasnah,Kabsal,The Way of Kings,53,1,chapter_42,Shallan
Jasnah,Shallan,The Way of Kings,53,1,chapter_42,Shallan
Kabsal,Shallan,The Way of Kings,53,1,chapter_42,Shallan
Balat,Elhokar,The Way of Kings,53,2,chapter_42,Shallan
Balat,Jasnah,The Way of Kings,53,2,chapter_42,Shallan
Balat,Kabsal,The Way of Kings,53,2,chapter_42,Shallan
Balat,Nan,The Way of Kings,53,2,chapter_42,Shallan
Balat,Shallan,The Way of Kings,53,2,chapter_42,Shallan
Elhokar,Jasnah,The Way of Kings,53,2,chapter_42,Shallan
Elhokar,Kabsal,The Way of Kings,53,2,chapter_42,Shallan
Elhokar,Nan,The Way of Kings,53,2,chapter_42,Shallan
Elhokar,Shallan,The Way of Kings,53,2,chapter_42,Shallan
Jasnah,Kabsal,The Way of Kings,53,2,chapter_42,Shallan
Jasnah,Nan,The Way of Kings,53,2,chapter_42,Shallan
Jasnah,Shallan,The Way of Kings,53,2,chapter_42,Shallan
Kabsal,Nan,The Way of Kings,53,2,chapter_42,Shallan
Kabsal,Shallan,The Way of Kings,53,2,chapter_42,Shallan
Nan,Shallan,The Way of Kings,53,2,chapter_42,Shallan
Gaz,Hobber,The Way of Kings,54,1,chapter_43,Kaladin
Gaz,Kaladin,The Way of Kings,54,1,chapter_43,Kaladin
Gaz,Moash,The Way of Kings,54,1,chapter_43,Kaladin
Gaz,Rock,The Way of Kings,54,1,chapter_43,Kaladin
Gaz,Sadeas,The Way of Kings,54,1,chapter_43,Kaladin
Gaz,Syl,The Way of Kings,54,1,chapter_43,Kaladin
Hobber,Kaladin,The Way of Kings,54,1,chapter_43,Kaladin
Hobber,Moash,The Way of Kings,54,1,chapter_43,Kaladin
Hobber,Rock,The Way of Kings,54,1,chapter_43,Kaladin
Hobber,Sadeas,The Way of Kings,54,1,chapter_43,Kaladin
Hobber,Syl,The Way of Kings,54,1,chapter_43,Kaladin
Kaladin,Moash,The Way of Kings,54,1,chapter_43,Kaladin
Kaladin,Rock,The Way of Kings,54,1,chapter_43,Kaladin
Kaladin,Sadeas,The Way of Kings,54,1,chapter_43,Kaladin
Kaladin,Syl,The Way of Kings,54,1,chapter_43,Kaladin
Moash,Rock,The Way of Kings,54,1,chapter_43,Kaladin
Moash,Sadeas,The Way of Kings,54,1,chapter_43,Kaladin
Moash,Syl,The Way of Kings,54,1,chapter_43,Kaladin
Rock,Sadeas,The Way of Kings,54,1,chapter_43,Kaladin
Rock,Syl,The Way of Kings,54,1,chapter_43,Kaladin
Sadeas,Syl,The Way of Kings,54,1,chapter_43,Kaladin
Hobber,Jaks,The Way of Kings,54,2,chapter_43,Kaladin
Hobber,Kaladin,The Way of Kings,54,2,chapter_43,Kaladin
Hobber,Leyten,The Way of Kings,54,2,chapter_43,Kaladin
Hobber,Maps,The Way of Kings,54,2,chapter_43,Kaladin
Hobber,Moash,The Way of Kings,54,2,chapter_43,Kaladin
Hobber,Rock,The Way of Kings,54,2,chapter_43,Kaladin
Hobber,Sadeas,The Way of Kings,54,2,chapter_43,Kaladin
Hobber,Sigzil,The Way of Kings,54,2,chapter_43,Kaladin
Hobber,Skar,The Way of Kings,54,2,chapter_43,Kaladin
Hobber,Syl,The Way of Kings,54,2,chapter_43,Kaladin
Hobber,Teft,The Way of Kings,54,2,chapter_43,Kaladin
Hobber,Tien,The Way of Kings,54,2,chapter_43,Kaladin
Jaks,Kaladin,The Way of Kings,54,2,chapter_43,Kaladin
